mean,group
8.65333333333333,n=300
8.32666666666667,n=300
18.3433333333333,n=300
13.4633333333333,n=300
7.96666666666667,n=300
8.21,n=300
11.8366666666667,n=300
12.0433333333333,n=300
12.64,n=300
11.9,n=300
11.47,n=300
10.1066666666667,n=300
13.9633333333333,n=300
6.71333333333333,n=300
7.28666666666667,n=300
9.02666666666667,n=300
11.8233333333333,n=300
7.23,n=300
11.9166666666667,n=300
11.83,n=300
10.8566666666667,n=300
8.05,n=300
9.72333333333333,n=300
14.65,n=300
10.5533333333333,n=300
11.66,n=300
14.7566666666667,n=300
7.53333333333333,n=300
12.5366666666667,n=300
14.0333333333333,n=300
8.24666666666667,n=300
14.2933333333333,n=300
10.71,n=300
12.81,n=300
10.8966666666667,n=300
9.5,n=300
10.2866666666667,n=300
15.34,n=300
10.9666666666667,n=300
11.4833333333333,n=300
8.13333333333333,n=300
14.11,n=300
10.0533333333333,n=300
12.79,n=300
12.5833333333333,n=300
9.91333333333333,n=300
7.1633333333333304,n=300
13.79,n=300
16.1133333333333,n=300
9.59,n=300
18.5466666666667,n=300
11.5666666666667,n=300
7.84666666666667,n=300
11.5533333333333,n=300
9.86333333333333,n=300
7.32,n=300
10.24,n=300
12.3633333333333,n=300
8.18666666666667,n=300
8.69,n=300
13.72,n=300
8.76333333333333,n=300
11.94,n=300
11.4433333333333,n=300
11.0466666666667,n=300
13.65,n=300
11.6766666666667,n=300
11.29,n=300
11.0266666666667,n=300
11.47,n=300
12.9166666666667,n=300
12.66,n=300
8.82,n=300
7.53666666666667,n=300
13.99,n=300
11.5633333333333,n=300
11.3466666666667,n=300
10.5833333333333,n=300
11.8566666666667,n=300
9.52,n=300
12.7333333333333,n=300
10.5766666666667,n=300
10.52,n=300
11.8,n=300
12.2933333333333,n=300
9.30333333333333,n=300
11.3866666666667,n=300
14.6466666666667,n=300
13.26,n=300
12.8933333333333,n=300
9.05,n=300
13.6233333333333,n=300
10.5133333333333,n=300
15.21,n=300
13.4533333333333,n=300
12.91,n=300
10.2766666666667,n=300
17.6233333333333,n=300
7.81333333333333,n=300
11.7933333333333,n=300
13.4933333333333,n=300
8.77,n=300
11.05,n=300
10.8966666666667,n=300
8.48666666666667,n=300
15.1766666666667,n=300
15.8,n=300
14.19,n=300
6.9133333333333304,n=300
8,n=300
10.11,n=300
8.98333333333333,n=300
10.25,n=300
11.8533333333333,n=300
15.24,n=300
8.91666666666667,n=300
11.57,n=300
13.31,n=300
9.46333333333333,n=300
12.4266666666667,n=300
10.05,n=300
11.5233333333333,n=300
11.9633333333333,n=300
9.82333333333333,n=300
6.92666666666667,n=300
11.6266666666667,n=300
7.85333333333333,n=300
7.18666666666667,n=300
13.28,n=300
12.5633333333333,n=300
10.06,n=300
11.4033333333333,n=300
12.8166666666667,n=300
8.90333333333333,n=300
7.88333333333333,n=300
11.42,n=300
11.84,n=300
11.7466666666667,n=300
9.63666666666667,n=300
7.40333333333333,n=300
13.8166666666667,n=300
12.8933333333333,n=300
8.57666666666667,n=300
13.61,n=300
8.60333333333333,n=300
13.31,n=300
12.0433333333333,n=300
12.1066666666667,n=300
16.7966666666667,n=300
12.4533333333333,n=300
18.0833333333333,n=300
9.76333333333333,n=300
7.60333333333333,n=300
10.1266666666667,n=300
16.27,n=300
11.133333333333301,n=300
15.5466666666667,n=300
7.98666666666667,n=300
10.3233333333333,n=300
11.2633333333333,n=300
9.47666666666667,n=300
12.2333333333333,n=300
13.1233333333333,n=300
11.5933333333333,n=300
7.5866666666666696,n=300
10.28,n=300
13.08,n=300
10.1433333333333,n=300
9.53666666666667,n=300
12.24,n=300
10.8966666666667,n=300
11.42,n=300
6.88666666666667,n=300
6.67,n=300
14.2166666666667,n=300
14.02,n=300
14.4366666666667,n=300
11.4,n=300
10.2166666666667,n=300
7.41,n=300
11.9233333333333,n=300
8.62333333333333,n=300
16.2866666666667,n=300
7.55333333333333,n=300
10.9366666666667,n=300
9.3,n=300
12.7933333333333,n=300
10.6133333333333,n=300
11.6033333333333,n=300
13.4466666666667,n=300
14.49,n=300
14.0733333333333,n=300
11.8433333333333,n=300
14.9233333333333,n=300
14.2666666666667,n=300
13.8966666666667,n=300
15.7466666666667,n=300
14.68,n=300
10.34,n=300
12.52,n=300
11.7166666666667,n=300
10.5633333333333,n=300
8.37,n=300
9.68,n=300
7.64,n=300
10.47,n=300
15.5733333333333,n=300
11.74,n=300
11.92,n=300
10.17,n=300
8.92,n=300
8.73333333333333,n=300
10.6133333333333,n=300
11.9666666666667,n=300
9.75666666666667,n=300
12.4466666666667,n=300
14.6833333333333,n=300
11.6433333333333,n=300
6.74666666666667,n=300
14.78,n=300
11.7966666666667,n=300
15.8466666666667,n=300
9.47,n=300
15.4766666666667,n=300
10.13,n=300
7.60666666666667,n=300
12.5033333333333,n=300
8.32333333333333,n=300
16.6,n=300
8.60333333333333,n=300
6.08333333333333,n=300
14.1966666666667,n=300
10.68,n=300
11.6633333333333,n=300
11.1533333333333,n=300
10.2233333333333,n=300
11.7266666666667,n=300
13.32,n=300
8.52333333333333,n=300
12.6833333333333,n=300
10.4466666666667,n=300
8.75333333333333,n=300
12.2533333333333,n=300
14.1266666666667,n=300
9.07,n=300
8.68333333333333,n=300
7.29,n=300
11.87,n=300
10.3033333333333,n=300
6.46333333333333,n=300
17.3433333333333,n=300
8.82,n=300
13.18,n=300
7.57,n=300
10.88,n=300
14.0466666666667,n=300
7.34333333333333,n=300
14.8866666666667,n=300
9.21,n=300
15.0566666666667,n=300
12.6533333333333,n=300
15.4566666666667,n=300
12.23,n=300
14.07,n=300
9.29333333333333,n=300
11.2766666666667,n=300
22.43,n=300
10.9933333333333,n=300
12.68,n=300
12.0533333333333,n=300
8.73666666666667,n=300
9.15666666666667,n=300
11.0366666666667,n=300
10.4966666666667,n=300
10.3366666666667,n=300
13.69,n=300
9.14333333333333,n=300
11.38,n=300
7.63666666666667,n=300
12.1433333333333,n=300
13.5133333333333,n=300
11.7566666666667,n=300
11.81,n=300
9.45666666666667,n=300
17.7333333333333,n=300
11.4433333333333,n=300
7.42666666666667,n=300
10.1866666666667,n=300
9.23333333333333,n=300
12.9966666666667,n=300
6.50666666666667,n=300
10.4666666666667,n=300
8.3,n=300
10.3333333333333,n=300
6.61333333333333,n=300
8,n=300
9.03333333333333,n=300
13.8533333333333,n=300
9.86666666666667,n=300
11.35,n=300
9.76333333333333,n=300
9.44333333333333,n=300
12.2233333333333,n=300
12.19,n=300
13.6733333333333,n=300
13.05,n=300
9.73,n=300
7.57666666666667,n=300
11.4366666666667,n=300
9.87666666666667,n=300
8.32,n=300
5.7,n=300
14.3433333333333,n=300
11.4966666666667,n=300
15.9066666666667,n=300
16.1533333333333,n=300
10.2866666666667,n=300
8.69,n=300
10.8,n=300
12.31,n=300
10.41,n=300
16.2833333333333,n=300
9.54666666666667,n=300
11.0533333333333,n=300
9.74,n=300
6.82,n=300
10.1933333333333,n=300
12.2733333333333,n=300
12.5266666666667,n=300
12.15,n=300
14.37,n=300
7.47666666666667,n=300
13.2466666666667,n=300
11.5166666666667,n=300
16.2866666666667,n=300
14.04,n=300
13.1366666666667,n=300
8.64333333333333,n=300
7.13666666666667,n=300
12.3633333333333,n=300
8.94666666666667,n=300
8.69,n=300
10.5766666666667,n=300
15.39,n=300
9.40666666666667,n=300
6.18666666666667,n=300
8.66666666666667,n=300
15.6733333333333,n=300
9.71666666666667,n=300
7.71333333333333,n=300
12.0333333333333,n=300
10.8866666666667,n=300
11.7533333333333,n=300
10.5966666666667,n=300
14.6166666666667,n=300
12.5733333333333,n=300
11.6666666666667,n=300
14.2,n=300
11.88,n=300
8.82333333333333,n=300
11.85,n=300
15.1,n=300
12.1133333333333,n=300
16.72,n=300
11.9966666666667,n=300
8.01333333333333,n=300
14.0466666666667,n=300
9.30666666666667,n=300
11.8733333333333,n=300
14.45,n=300
11.9866666666667,n=300
8.78,n=300
11.5833333333333,n=300
11.8466666666667,n=300
9.92333333333333,n=300
16.79,n=300
9.87333333333333,n=300
8.64333333333333,n=300
9.49,n=300
11.2333333333333,n=300
9.92333333333333,n=300
11.5133333333333,n=300
9.98666666666667,n=300
13.9433333333333,n=300
10.3366666666667,n=300
10.21,n=300
7.8366666666666696,n=300
8.70666666666667,n=300
14.4866666666667,n=300
12.99,n=300
17.7633333333333,n=300
10.82,n=300
12.79,n=300
14.28,n=300
10.9733333333333,n=300
9.87333333333333,n=300
11.5066666666667,n=300
15.1266666666667,n=300
7.92666666666667,n=300
10.3633333333333,n=300
7.97,n=300
9.54666666666667,n=300
8.05333333333333,n=300
13.86,n=300
13.64,n=300
12.7733333333333,n=300
14.8033333333333,n=300
6.26333333333333,n=300
12.08,n=300
12.14,n=300
7.47333333333333,n=300
8.16666666666667,n=300
13,n=300
7.40333333333333,n=300
12.3466666666667,n=300
15.55,n=300
12.4733333333333,n=300
14.5,n=300
5.32,n=300
8.69666666666667,n=300
14.7933333333333,n=300
10.9633333333333,n=300
17.7066666666667,n=300
11.0166666666667,n=300
8.27,n=300
12.0666666666667,n=300
12.8433333333333,n=300
9.78,n=300
12.1366666666667,n=300
9.96666666666667,n=300
8.08666666666667,n=300
15.9566666666667,n=300
11.5333333333333,n=300
8.48333333333333,n=300
12.9433333333333,n=300
15.5666666666667,n=300
12.47,n=300
14.883333333333301,n=300
10.0466666666667,n=300
14.21,n=300
14.5933333333333,n=300
13.8333333333333,n=300
10.8333333333333,n=300
12.12,n=300
10.11,n=300
12.0566666666667,n=300
12.7466666666667,n=300
14.77,n=300
7,n=300
10.3,n=300
9.66666666666667,n=300
8.25,n=300
10.8766666666667,n=300
8.75666666666667,n=300
10.5033333333333,n=300
13.1233333333333,n=300
13.14,n=300
11.7433333333333,n=300
7.69666666666667,n=300
10.1233333333333,n=300
13.17,n=300
8.29333333333333,n=300
12.6233333333333,n=300
9.56333333333333,n=300
10.6366666666667,n=300
12.3133333333333,n=300
17.4266666666667,n=300
14.2666666666667,n=300
11.3433333333333,n=300
13.0866666666667,n=300
12.82,n=300
12.28,n=300
14.09,n=300
8.72333333333333,n=300
13.3333333333333,n=300
7.22666666666667,n=300
11.3366666666667,n=300
13.2166666666667,n=300
9.92666666666667,n=300
7.77333333333333,n=300
17.1433333333333,n=300
12.7266666666667,n=300
10.6233333333333,n=300
6.4,n=300
13.9966666666667,n=300
10.1633333333333,n=300
11.0066666666667,n=300
7.06,n=300
10.85,n=300
11.7833333333333,n=300
11.2233333333333,n=300
11.83,n=300
14.83,n=300
5.94333333333333,n=300
11.7733333333333,n=300
9.49,n=300
10.96,n=300
9.42333333333333,n=300
13.45,n=300
10.04,n=300
10.53,n=300
9.5,n=300
15.29,n=300
9.67,n=300
16.6466666666667,n=300
12.9966666666667,n=300
10.26,n=300
9.89333333333333,n=300
12.83,n=300
7.42333333333333,n=300
7.28666666666667,n=300
11.1433333333333,n=300
12.71,n=300
8.45,n=300
8.15333333333333,n=300
10.9133333333333,n=300
6.53666666666667,n=300
13.76,n=300
12.6166666666667,n=300
9.79,n=300
10.69,n=300
11.2666666666667,n=300
11.6833333333333,n=300
10.3733333333333,n=300
14.5133333333333,n=300
8.48333333333333,n=300
8.50333333333333,n=300
11.21,n=300
10.09,n=300
15.84,n=300
6.58333333333333,n=300
12.8533333333333,n=300
10.8933333333333,n=300
11.7466666666667,n=300
12.0666666666667,n=300
10.5533333333333,n=300
12.2766666666667,n=300
14.3266666666667,n=300
10.8966666666667,n=300
9.45,n=300
8.91,n=300
12.8933333333333,n=300
13.1433333333333,n=300
10.23,n=300
9.89666666666667,n=300
8.25333333333333,n=300
11.6433333333333,n=300
10.93,n=300
14.2866666666667,n=300
11.93,n=300
11.5066666666667,n=300
14.4333333333333,n=300
10.1866666666667,n=300
15.22,n=300
12.4166666666667,n=300
7.99666666666667,n=300
15.5633333333333,n=300
19.8333333333333,n=300
15.6233333333333,n=300
10.9366666666667,n=300
9.14,n=300
10.0733333333333,n=300
9.21,n=300
6.54,n=300
19.83,n=300
8.65333333333333,n=300
10.81,n=300
12.6833333333333,n=300
7.18333333333333,n=300
13.14,n=300
8.99,n=300
11.3033333333333,n=300
10.0033333333333,n=300
9.83,n=300
10.7466666666667,n=300
8.82333333333333,n=300
10.5233333333333,n=300
8.50666666666667,n=300
14.71,n=300
9.10333333333333,n=300
7.12333333333333,n=300
10.2733333333333,n=300
10.6433333333333,n=300
9.92666666666667,n=300
11.85,n=300
11.3233333333333,n=300
15.33,n=300
12.4633333333333,n=300
11.2133333333333,n=300
12.78,n=300
8.99,n=300
13.48,n=300
9.67666666666667,n=300
14.0933333333333,n=300
10.9166666666667,n=300
11.3166666666667,n=300
11.78,n=300
8.63666666666667,n=300
12.4533333333333,n=300
18.09,n=300
8.93333333333333,n=300
8.31333333333333,n=300
14.9633333333333,n=300
12.79,n=300
12.62,n=300
8.48666666666667,n=300
7.37,n=300
12.2266666666667,n=300
8.08333333333333,n=300
11.75,n=300
11.0566666666667,n=300
13.6266666666667,n=300
9.81666666666667,n=300
16.82,n=300
12.1433333333333,n=300
13.14,n=300
18.2566666666667,n=300
13.3333333333333,n=300
13.7866666666667,n=300
10.0666666666667,n=300
15.2133333333333,n=300
5.89,n=300
3.35333333333333,n=300
11.4066666666667,n=300
19.05,n=300
11.29,n=300
14.5766666666667,n=300
6.10666666666667,n=300
10.0833333333333,n=300
11.3533333333333,n=300
11.55,n=300
9.84,n=300
16.31,n=300
5.68,n=300
10.9366666666667,n=300
10.9933333333333,n=300
13.69,n=300
9.29666666666667,n=300
6.64666666666667,n=300
11.0266666666667,n=300
12.95,n=300
9.87666666666667,n=300
8.33666666666667,n=300
13.03,n=300
12.7,n=300
12.8433333333333,n=300
5.42666666666667,n=300
10.3066666666667,n=300
6.89333333333333,n=300
12.63,n=300
10.8233333333333,n=300
13.3066666666667,n=300
13.2933333333333,n=300
12.4433333333333,n=300
7.68333333333333,n=300
10.9066666666667,n=300
9.70666666666667,n=300
13.5766666666667,n=300
18.29,n=300
18.2733333333333,n=300
13.4366666666667,n=300
11.9766666666667,n=300
15.4233333333333,n=300
3.48,n=300
11.2233333333333,n=300
12.09,n=300
7.65333333333333,n=300
13.1933333333333,n=300
7.36,n=300
9.57666666666667,n=300
14.42,n=300
10.8933333333333,n=300
10.43,n=300
8.83,n=300
7.87666666666667,n=300
9.12,n=300
6.32333333333333,n=300
6.9,n=300
15.4466666666667,n=300
8.59666666666667,n=300
9.33,n=300
9.7,n=300
6.82666666666667,n=300
11.8,n=300
11.6866666666667,n=300
11.6533333333333,n=300
11.0466666666667,n=300
14.0566666666667,n=300
14.8933333333333,n=300
9.96,n=300
10.1933333333333,n=300
8.86333333333333,n=300
13.7933333333333,n=300
15.54,n=300
11.5,n=300
7.29666666666667,n=300
12.3233333333333,n=300
13.34,n=300
12.9433333333333,n=300
12.7266666666667,n=300
13.84,n=300
12.6833333333333,n=300
15.3366666666667,n=300
12.48,n=300
8.47,n=300
15.46,n=300
9.23666666666667,n=300
12.9966666666667,n=300
16.68,n=300
10.2166666666667,n=300
13.76,n=300
10.3966666666667,n=300
11.6233333333333,n=300
17.8466666666667,n=300
10.44,n=300
12.0233333333333,n=300
8.44,n=300
12.4633333333333,n=300
11.53,n=300
7.51666666666667,n=300
12.93,n=300
10.3233333333333,n=300
13.6766666666667,n=300
16.08,n=300
9.65333333333333,n=300
19.3933333333333,n=300
11.0566666666667,n=300
16.4966666666667,n=300
8.56666666666667,n=300
9.09666666666667,n=300
11.94,n=300
10.2133333333333,n=300
14.2033333333333,n=300
10.8366666666667,n=300
8.56333333333333,n=300
14.19,n=300
9.43,n=300
12.15,n=300
12.7533333333333,n=300
8.18333333333333,n=300
11.14,n=300
11.38,n=300
11.3633333333333,n=300
7.89,n=300
7.99666666666667,n=300
14.7266666666667,n=300
16.3566666666667,n=300
14.4433333333333,n=300
14.0666666666667,n=300
13.2066666666667,n=300
12.6666666666667,n=300
10.4566666666667,n=300
10.7266666666667,n=300
8.00666666666667,n=300
10.51,n=300
10.2,n=300
7.21666666666667,n=300
8.06,n=300
13.61,n=300
7.09666666666667,n=300
12.34,n=300
8.28333333333333,n=300
13.38,n=300
17.5166666666667,n=300
16.1633333333333,n=300
10.5333333333333,n=300
9.27333333333333,n=300
10.51,n=300
13.1966666666667,n=300
10.4166666666667,n=300
7.8,n=300
11.46,n=300
8.31666666666667,n=300
9.22333333333333,n=300
10.6733333333333,n=300
11.2366666666667,n=300
9.99666666666667,n=300
13.9833333333333,n=300
10.82,n=300
13.6066666666667,n=300
9.97333333333333,n=300
9.95333333333333,n=300
10.5766666666667,n=300
11.94,n=300
11.8933333333333,n=300
12.8933333333333,n=300
10.3766666666667,n=300
7.27666666666667,n=300
10.8866666666667,n=300
12.0133333333333,n=300
12.0566666666667,n=300
12.4266666666667,n=300
6.76333333333333,n=300
15.2433333333333,n=300
14.24,n=300
10.0533333333333,n=300
16.5966666666667,n=300
10.2333333333333,n=300
10.5966666666667,n=300
8.79,n=300
14.86,n=300
11.53,n=300
9.88,n=300
10.01,n=300
7.83333333333333,n=300
11.1733333333333,n=300
9.04,n=300
13.6366666666667,n=300
7.95333333333333,n=300
8.79,n=300
14.0333333333333,n=300
5.57666666666667,n=300
11.9933333333333,n=300
11.15,n=300
18.6166666666667,n=300
12.65,n=300
9.33333333333333,n=300
11.7133333333333,n=300
13.8066666666667,n=300
13.48,n=300
6.87,n=300
14.1833333333333,n=300
8.47666666666667,n=300
12.9433333333333,n=300
10.7366666666667,n=300
7.79,n=300
6.77333333333333,n=300
14.24,n=300
9.44666666666667,n=300
11.8466666666667,n=300
7.54,n=300
11.2,n=300
7.53666666666667,n=300
8.61,n=300
16.77,n=300
9.29,n=300
7.49666666666667,n=300
13.1533333333333,n=300
8.89666666666667,n=300
13.2533333333333,n=300
15.1833333333333,n=300
10.19,n=300
9.25,n=300
16.48,n=300
10.79,n=300
12.85,n=300
13.73,n=300
15.9,n=300
17.4433333333333,n=300
11.0466666666667,n=300
9.17,n=300
13.38,n=300
15.5833333333333,n=300
9.73333333333333,n=300
10.1466666666667,n=300
9.73666666666667,n=300
12.7066666666667,n=300
14.4966666666667,n=300
14.9133333333333,n=300
10.7966666666667,n=300
13.1666666666667,n=300
10.9866666666667,n=300
7.56666666666667,n=300
8.91,n=300
12.5966666666667,n=300
10.02,n=300
10.9766666666667,n=300
9.32,n=300
6.72333333333333,n=300
9.89666666666667,n=300
13.4433333333333,n=300
16.6066666666667,n=300
12.96,n=300
13.47,n=300
9.23,n=300
9.65333333333333,n=300
8.49666666666667,n=300
9.11666666666667,n=300
11.3533333333333,n=300
9.67666666666667,n=300
9.5,n=300
14.3033333333333,n=300
7.87,n=300
20.74,n=300
10.1666666666667,n=300
12.1266666666667,n=300
6.82,n=300
11.5566666666667,n=300
12.3633333333333,n=300
9.93,n=300
8.94333333333333,n=300
11.3766666666667,n=300
6.42666666666667,n=300
12.2466666666667,n=300
14.1433333333333,n=300
7.00666666666667,n=300
10.7766666666667,n=300
10.4733333333333,n=300
9.54333333333333,n=300
14.9433333333333,n=300
15.2633333333333,n=300
9.75333333333333,n=300
13.8666666666667,n=300
9.36333333333333,n=300
13.5,n=300
9.68666666666667,n=300
10.3066666666667,n=300
14.38,n=300
16.25,n=300
10.2966666666667,n=300
13.2233333333333,n=300
10.8,n=300
10.2166666666667,n=300
11.5233333333333,n=300
11.05,n=300
11.4533333333333,n=300
8.59333333333333,n=300
14.9066666666667,n=300
11.0833333333333,n=300
9.19666666666667,n=300
9.89666666666667,n=300
12.69,n=300
8.53333333333333,n=300
12.2866666666667,n=300
9.18666666666667,n=300
8.75333333333333,n=300
9.31,n=300
11.8433333333333,n=300
8.79333333333333,n=300
11.83,n=300
9.45666666666667,n=300
11.9233333333333,n=300
17.0933333333333,n=300
9.69333333333333,n=300
12.94,n=300
8.54333333333333,n=300
10.33,n=300
8.09,n=300
10.3666666666667,n=300
8.24333333333333,n=300
9.93666666666667,n=300
15.3533333333333,n=300
7.71,n=300
12.7,n=300
11.4266666666667,n=300
10.5533333333333,n=300
10.5933333333333,n=300
9.38,n=300
19.3566666666667,n=300
9.21,n=300
9.15666666666667,n=300
14.09,n=300
12.3233333333333,n=300
15.0533333333333,n=300
10.0066666666667,n=300
12.5266666666667,n=300
8.77666666666667,n=300
11.4033333333333,n=300
6.67666666666667,n=300
9.12,n=300
14.53,n=300
